id колледжа;Название колледжа;Крупное направление;id специальности;Название специальности;Название специализации;База для поступления;Другие фильтры;Средний балл аттестата;очная Количество бюджетных мест;очная Количество платных мест;очная Срок обучения;очная Стоимость обучения (в год);очно-заочная Количество бюджетных мест;очно-заочная Количество платных мест;очно-заочная Срок обучения;очно-заочная Стоимость обучения (в год);заочная Количество бюджетных мест;заочная Количество платных мест;заочная Срок обучения;заочная Стоимость обучения (в год);дистанционная Количество бюджетных мест;дистанционная Количество платных мест;дистанционная Срок обучения;дистанционная Стоимость обучения (в год);Адрес обучения 1;Адрес обучения 2;Адрес обучения 3;Адрес обучения 4;Квалификация (профессия);Мат;Рус;Общ;Физ;Био;Ист;Иняз;Хим;Лит;Инф;Гео;ДВИ1;ДВИ2;ДВИ3;ДВИ4;ДВИ5;;2
770253;"Образовательный комплекс градостроительства ""Столица""";Архитектура и технологии строительства;7772376;08.01.07 Мастер общестроительных работ;;9 класс;;3.0;75;0;2 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Харьковский проезд, д. 5А;г. Москва, ул. Профсоюзная, д. 154, корп. 7;г. Москва, ул. Профсоюзная, д. 154, корп. 8;;"Арматурщик; Бетонщик; Каменщик; Монтажник по монтажу стальных и железобетонных конструкций; Печник; Стропальщик; Электросварщик ручной сварки; ";;;;;;;;;;;;;;;;;;2508
770253;"Образовательный комплекс градостроительства ""Столица""";Транспортные технологии;7772395;23.01.08 Слесарь по ремонту строительных машин;;9 класс;;3.0;25;0;2 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Харьковский проезд, д. 5А;;;;"Слесарь по ремонту автомобилей; Слесарь по ремонту дорожно-строительных машин и тракторов; Электрогазосварщик; ";;;;;;;;;;;;;;;;;;2527
770253;"Образовательный комплекс градостроительства ""Столица""";Транспортные технологии;7772396;23.01.08 Слесарь по ремонту строительных машин;;11 класс;;3.0;0;0;10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Харьковский проезд, д. 5А;;;;"Слесарь по ремонту автомобилей; Слесарь по ремонту дорожно-строительных машин и тракторов; Электрогазосварщик; ";;;;;;;;;;;;;;;;;;2528
770253;"Образовательный комплекс градостроительства ""Столица""";Транспортные технологии;7772398;23.02.03 Техническое обслуживание и ремонт автомобильного транспорта;;11 класс;;3.0;0;0;;;0;0;;;0;25;3 года 10 мес.;45,000;0;0;;;г. Москва, Харьковский проезд, д. 5А;г. Москва, ул. Профсоюзная, д. 154, корп. 7;г. Москва, ул. Профсоюзная, д. 154, корп. 8;;"Техник; Старший техник; ";;;;;;;;;;;;;;;;;;2530
770254;"Образовательный комплекс ""Юго-Запад""";Пищевая отрасль;7772447;43.01.09 Повар, кондитер;;9 класс;;3.0;0;25;3 года 10 мес.;120000;0;0;;;0;0;;;0;0;;;г. Москва, просп.Вернадского, д. 29А;;;;"Повар; Кондитер";;;;;;;;;;;;;;;;;;2579
770254;"Образовательный комплекс ""Юго-Запад""";Пищевая отрасль;7772448;43.01.09 Повар, кондитер;;11 класс;;3.0;0;15;1 год 10 мес.;120000;0;0;;;0;0;;;0;0;;;г. Москва, просп.Вернадского, д. 29А;;;;"Повар; Кондитер";;;;;;;;;;;;;;;;;;2580
770254;"Образовательный комплекс ""Юго-Запад""";Приборостроение;7772424;15.01.32 Оператор станков с программным управлением;;9 класс;;3.5;25;0;2 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Севастопольский просп., д. 11А;;;;"Оператор станков с программным управлением; Станочник широкого профиля";;;;;;;;;;;;;;;;;;2556
770254;"Образовательный комплекс ""Юго-Запад""";Приборостроение;7772425;15.01.35 Мастер слесарных работ;;9 класс;;3.4;25;0;2 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Севастопольский просп., д. 11А;;;;"Слесарь-инструментальщик; Слесарь механосборочных работ; Слесарь-ремонтник; ";;;;;;;;;;;;;;;;;;2557
770254;"Образовательный комплекс ""Юго-Запад""";Приборостроение;7772426;15.02.08 Технология машиностроения;;9 класс;;3.0;0;0;;;0;15;4 года 5 мес.;60000;0;0;;;0;0;;;г. Москва, Севастопольский просп., д. 11А;;;;"Техник; Специалист по технологии машиностроения";;;;;;;;;;;;;;;;;;2558
770254;"Образовательный комплекс ""Юго-Запад""";Приборостроение;7772427;15.02.15 Технология металлообрабатывающего производства;;9 класс;;3.5;25;0;4 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Севастопольский просп., д. 11А;;;;Техник-технолог;;;;;;;;;;;;;;;;;;2559
770254;"Образовательный комплекс ""Юго-Запад""";Приборостроение;7772428;15.02.15 Технология металлообрабатывающего производства;;11 класс;;3.7;0;0;;;0;0;;;0;0;;;0;0;;;г. Москва, Севастопольский просп., д. 11А;;;;Техник-технолог;;;;;;;;;;;;;;;;;;2560
770254;"Образовательный комплекс ""Юго-Запад""";Химические науки;7772432;18.02.13 Технология производства изделий из полимерных композитов;;9 класс;;3.7;25;0;3 года 10 мес.;;0;0;;;0;0;;;0;0;;;г. Москва, Севастопольский просп., д. 11А;;;;Техник-технолог;;;;;;;;;;;;;;;;;;2564
